Nro,Retorno,SP500
20164,-0.008849199,1375.94
20165,0.002895639,1379.93
20166,0.006421692,1388.82
20167,0.006473722,1397.84
20168,-0.001052176,1396.37
20169,-0.003896235,1390.94
20170,-0.003853736,1385.59
20171,0.016995468,1409.34
20172,0.003230334,1413.9
20173,-0.004543867,1407.49
20174,0.007622792,1418.26
20175,-0.018279807,1392.57
20176,0.003662758,1397.68
20177,-0.006748148,1388.28
20178,0.010960545,1403.58
20179,-0.000384805,1403.04
20180,0.003997587,1408.66
20181,0.010528903,1423.57
20182,0.001249597,1425.35
20183,0.000897622,1426.63
20184,-0.00931687,1413.4
20185,-0.016183741,1390.71
20186,0.002613949,1394.35
20187,-0.013298491,1375.93
20188,0.006822949,1385.35
20189,0.003955066,1390.84
20190,0.005320725,1398.26
20191,0.001515022,1400.38
20192,-0.010559851,1385.67
20193,-0.005804628,1377.65
20194,-0.000326697,1377.2
20195,0.019308465,1404.05
20196,-0.031376343,1360.68
20197,0.000793406,1361.76
20198,-0.002440998,1358.44
20199,-0.017038717,1335.49
20200,0.003274329,1339.87
20201,0.014934164,1360.03
20202,8.09E-05,1360.14
20203,-0.006794391,1350.93
20204,-0.009759296,1337.81
20205,0.003745379,1342.83
20206,-0.018717003,1317.93
20207,5.31E-05,1318
20208,-0.00281884,1314.29
20209,0.005826452,1321.97
20210,-0.029805056,1283.15
20211,-0.003724341,1278.38
20212,0.001266427,1280
20213,0.003828599,1284.91
20214,-0.018371334,1261.52
20215,0.001093321,1262.9
20216,-0.008420818,1252.31
20217,0.016936205,1273.7
20218,-0.023039548,1244.69
20219,0.006965378,1253.39
20220,-0.011151876,1239.49
20221,-0.009068905,1228.3
20222,-0.0109611,1214.91
20223,0.024754645,1245.36
20224,0.011941012,1260.32
20225,0.000285601,1260.68
20226,-0.000539537,1260
20227,0.013401856,1277
20228,0.004055976,1282.19
20229,-0.023396064,1252.54
20230,0.004158871,1257.76
20231,-0.018771643,1234.37
20232,0.023087465,1263.2
20233,0.016534493,1284.26
20234,-0.0132309,1267.38
20235,-0.005594055,1260.31
20236,-0.009006485,1249.01
20237,0.028314091,1284.88
20238,0.003348785,1289.19
20239,-0.0180965,1266.07
20240,0.023611867,1296.32
20241,0.00691874,1305.32
20242,-0.012123883,1289.59
20243,-0.002919914,1285.83
20244,0.005506536,1292.93
20245,0.004067729,1298.2
20246,-0.01521296,1278.6
20247,-0.00935853,1266.69
20248,0.00617813,1274.54
20249,0.00249191,1277.72
20250,0.011268953,1292.2
20251,-0.019820581,1266.84
20252,0.00367956,1271.51
20253,0.007950942,1281.66
20254,0.014731092,1300.68
20255,-0.01381863,1282.83
20256,-0.004100911,1277.58
20257,-0.002037171,1274.98
20258,-0.030378838,1236.83
20259,0.004420895,1242.31
20260,0.020302677,1267.79
20261,-0.034734463,1224.51
20262,0.006130568,1232.04
20263,0.01371193,1249.05
20264,0.002119365,1251.7
20265,-0.048282983,1192.7
20266,0.017371504,1213.6
20267,-0.048288065,1156.39
20268,0.042428811,1206.51
20269,0.039467421,1255.08
20270,-0.038986811,1207.09
20271,-0.015756115,1188.22
20272,-0.001979707,1185.87
20273,0.019465761,1209.18
20274,0.00337675,1213.27
20275,-0.092189616,1106.42
20276,0.05275821,1166.36
20277,-0.004554407,1161.06
20278,-0.041124925,1114.28
20279,-0.013598522,1099.23
20280,-0.039279301,1056.89
20281,-0.059107758,996.23
20282,-0.011397429,984.94
20283,-0.079224042,909.92
20284,-0.011828963,899.22
20285,0.109571959,1003.35
20286,-0.005336384,998.01
20287,-0.094695145,907.84
20288,0.04162886,946.43
20289,-0.006232201,940.55
20290,0.04658284,985.4
20291,-0.031283955,955.05
20292,-0.062953125,896.78
20293,0.012554947,908.11
20294,-0.035120816,876.77
20295,-0.032279747,848.92
20296,0.102457328,940.51
20297,-0.011140926,930.09
20298,0.025476651,954.09
20299,0.015248574,968.75
20300,-0.002532236,966.3
20301,0.040014466,1005.75
20302,-0.054115279,952.77
20303,-0.051571193,904.88
20304,0.028446198,930.99
20305,-0.012733931,919.21
20306,-0.02228719,898.95
20307,-0.053288838,852.3
20308,0.066922601,911.29
20309,-0.04259349,873.29
20310,-0.026149375,850.75
20311,0.009790296,859.12
20312,-0.063105523,806.58
20313,-0.069481827,752.44
20314,0.061327968,800.03
20315,0.06271427,851.81
20316,0.006529394,857.39
20317,0.034718427,887.68
20318,0.009596917,896.24
20319,-0.093536559,816.21
20320,0.039163694,848.81
20321,0.025508056,870.74
20322,-0.029746476,845.22
20323,0.035849048,876.07
20324,0.037668878,909.7
20325,-0.023388912,888.67
20326,0.011823999,899.24
20327,-0.028938804,873.59
20328,0.007003884,879.73
20329,-0.012766861,868.57
20330,0.050084832,913.18
20331,-0.009639159,904.42
20332,-0.021389875,885.28
20333,0.00293262,887.88
20334,-0.018471577,871.63
20335,-0.009764948,863.16
20336,0.005764437,868.15
20337,0.005341924,872.8
20338,-0.003880112,869.42
20339,0.024113983,890.64
20340,0.014059065,903.25
20341,0.031118829,931.8
20342,-0.004679315,927.45
20343,0.007786738,934.7
20344,-0.030469134,906.65
20345,0.003391364,909.73
20346,-0.021533208,890.35
20347,-0.022822626,870.26
20348,0.001756552,871.79
20349,-0.034032484,842.62
20350,0.001328305,843.74
20351,0.007533126,850.12
20352,-0.054261984,805.22
20353,0.042572033,840.24
20354,-0.015278458,827.5
20355,0.005363236,831.95
20356,0.005537856,836.57
20357,0.010866312,845.71
20358,0.033006834,874.09
20359,-0.033681051,845.14
20360,-0.02305281,825.88
20361,-0.000532907,825.44
20362,0.01570993,838.51
20363,-0.007517662,832.23
20364,0.016233194,845.85
20365,0.026540681,868.6
20366,0.001484047,869.89
20367,-0.05036862,827.16
20368,0.007923456,833.74
20369,0.001737641,835.19
20370,-0.010048038,826.84
20371,-0.046629446,789.17
20372,-0.000950817,788.42
20373,-0.012096922,778.94
20374,-0.011478573,770.05
20375,-0.035315356,743.33
20376,0.039320053,773.14
20377,-0.010715038,764.9
20378,-0.015905668,752.83
20379,-0.023846498,735.09
20380,-0.047741863,700.82
20381,-0.006427392,696.33
20382,0.02347539,712.87
20383,-0.043463291,682.55
20384,0.001215289,683.38
20385,-0.010074281,676.53
20386,0.06171871,719.6
20387,0.002442817,721.36
20388,0.039921068,750.74
20389,0.007709238,756.55
20390,-0.003522156,753.89
20391,0.031634285,778.12
20392,0.020643416,794.35
20393,-0.013064131,784.04
20394,-0.019967428,768.54
20395,0.06836638,822.92
20396,-0.020626376,806.12
20397,0.00958032,813.88
20398,0.023052626,832.86
20399,-0.020524738,815.94
20400,-0.035439358,787.53
20401,0.013044212,797.87
20402,0.016421016,811.08
20403,0.028322241,834.38
20404,0.009684728,842.5
20405,-0.008367252,835.48
20406,-0.024143678,815.55
20407,0.011714575,825.16
20408,0.037347061,856.56
20409,0.002530186,858.73
20410,-0.02026854,841.5
20411,0.012470933,852.06
20412,0.015419321,865.3
20413,0.004957068,869.6
20414,-0.043732255,832.39
20415,0.021029382,850.08
20416,-0.007711286,843.55
20417,0.009873449,851.92
20418,0.016657837,866.23
20419,-0.010117621,857.51
20420,-0.002744255,855.16
20421,0.021379806,873.64
20422,-0.0009505,872.81
20423,0.005381855,877.52
20424,0.033307277,907.24
20425,-0.003798927,903.8
20426,0.017254573,919.53
20427,-0.013290323,907.39
20428,0.02378394,929.23
20429,-0.0217472,909.24
20430,-0.000979319,908.35
20431,-0.027263206,883.92
20432,0.010298404,893.07
20433,-0.011475674,882.88
20434,0.029936576,909.71
20435,-0.001738327,908.13
20436,-0.005144635,903.47
20437,-0.01689961,888.33
20438,-0.001498313,887
20439,0.025962189,910.33
20440,-0.019153403,893.06
20441,0.015301234,906.83
20442,0.013483449,919.14
20443,0.025489965,942.87
20444,0.001981342,944.74
20445,-0.013834487,931.76
20446,0.011418207,942.46
20447,-0.002517863,940.09
20448,-0.001011052,939.14
20449,0.003497083,942.43
20450,-0.003486435,939.15
20451,0.006093308,944.89
20452,0.001396013,946.21
20453,-0.024055536,923.72
20454,-0.012801901,911.97
20455,-0.00138258,910.71
20456,0.008375844,918.37
20457,0.003109374,921.23
20458,-0.031078361,893.04
20459,0.002304071,895.1
20460,0.006503219,900.94
20461,0.021217576,920.26
20462,-0.001478936,918.9
20463,0.009024344,927.23
20464,-0.008567381,919.32
20465,0.004352434,923.33
20466,-0.029577647,896.42
20467,0.002562476,898.72
20468,-0.019879851,881.03
20469,-0.001669895,879.56
20470,0.003540952,882.68
20471,-0.004029952,879.13
20472,0.024627968,901.05
20473,0.00530194,905.84
20474,0.029199472,932.68
20475,0.008604637,940.74
20476,-0.000382751,940.38
20477,0.011366703,951.13
20478,0.003620702,954.58
20479,-0.000534409,954.07
20480,0.023022629,976.29
20481,0.003037511,979.26
20482,0.002977407,982.18
20483,-0.00260985,979.62
20484,-0.004573436,975.15
20485,0.011825409,986.75
20486,0.000739529,987.48
20487,0.015225583,1002.63
20488,0.003007551,1005.65
20489,-0.002917791,1002.72
20490,-0.005640579,997.08
20491,0.013349737,1010.48
20492,-0.003350552,1007.1
20493,-0.012740935,994.35
20494,0.011459209,1005.81
20495,0.006856468,1012.73
20496,-0.008567996,1004.09
20497,-0.024559914,979.73
20498,0.010094531,989.67
20499,0.006837444,996.46
20500,0.010889255,1007.37
20501,0.01845147,1026.13
20502,-0.000545889,1025.57
20503,0.002366611,1028
20504,0.000116725,1028.12
20505,0.002777914,1030.98
20506,-0.001990379,1028.93
20507,-0.008109142,1020.62
20508,-0.022372209,998.04
20509,-0.003301906,994.75
20510,0.008498592,1003.24
20511,0.01303221,1016.4
20512,0.008806056,1025.39
20513,0.007752278,1033.37
20514,0.010368274,1044.14
20515,-0.001351306,1042.73
20516,0.006319121,1049.34
20517,0.003130399,1052.63
20518,0.015207304,1068.76
20519,-0.003064311,1065.49
20520,0.002633813,1068.3
20521,-0.003413101,1064.66
20522,0.006553349,1071.66
20523,-0.010119522,1060.87
20524,-0.009556581,1050.78
20525,-0.006109338,1044.38
20526,0.017652877,1062.98
20527,-0.00223207,1060.61
20528,-0.003333824,1057.08
20529,-0.026097229,1029.85
20530,-0.004515691,1025.21
20531,0.014765453,1040.46
20532,0.013612406,1054.72
20533,0.00270795,1057.58
20534,0.007442123,1065.48
20535,0.005624801,1071.49
20536,0.004376823,1076.19
20537,-0.002791504,1073.19
20538,0.017393671,1092.02
20539,0.004148815,1096.56
20540,-0.008131019,1087.68
20541,0.009361385,1097.91
20542,-0.006258672,1091.06
20543,-0.008893203,1081.4
20544,0.010587366,1092.91
20545,-0.012253261,1079.6
20546,-0.011786491,1066.95
20547,-0.003323385,1063.41
20548,-0.019734359,1042.63
20549,0.022270143,1066.11
20550,-0.028465985,1036.19
20551,0.006435592,1042.88
20552,0.002423036,1045.41
20553,0.00104211,1046.5
20554,0.019052883,1066.63
20555,0.002500083,1069.3
20556,0.021995171,1093.08
20557,-6.40E-05,1093.01
20558,0.005019358,1098.51
20559,-0.010312341,1087.24
20560,0.005722896,1093.48
20561,0.014363915,1109.3
20562,0.000919076,1110.32
20563,-0.000468443,1109.8
20564,-0.013516784,1094.9
20565,-0.003220084,1091.38
20566,0.013523927,1106.24
20567,-0.00053348,1105.65
20568,0.004494025,1110.63
20569,-0.017383687,1091.49
20570,0.003785805,1095.63
20571,0.01200292,1108.86
20572,0.000342636,1109.24
20573,-0.008437646,1099.92
20574,0.00549437,1105.98
20575,-0.002471451,1103.25
20576,-0.010304438,1091.94
20577,0.003665636,1095.95
20578,0.005822698,1102.35
20579,0.003676275,1106.41
20580,0.00693534,1114.11
20581,-0.00556247,1107.93
20582,0.001127594,1109.18
20583,-0.011880825,1096.08
20584,0.005812939,1102.47
20585,0.010448907,1114.05
20586,0.00355724,1118.02
20587,0.002296069,1120.59
20588,0.005242394,1126.48
20589,0.001153372,1127.78
20590,-0.001401965,1126.2
20591,0.000195328,1126.42
20592,-0.010100375,1115.1
20593,0.015916069,1132.99
20594,0.003110806,1136.52
20595,0.000545376,1137.14
20596,0.003993283,1141.69
20597,0.002877549,1144.98
20598,0.001745232,1146.98
20599,-0.009425438,1136.22
20600,0.008291384,1145.68
20601,0.002423567,1148.46
20602,-0.010882186,1136.03
20603,0.012422194,1150.23
20604,-0.010654438,1138.04
20605,-0.019126605,1116.48
20606,-0.022389806,1091.76
20607,0.004587541,1096.78
20608,-0.004212071,1092.17
20609,0.004868323,1097.5
20610,-0.011888153,1084.53
20611,-0.009877767,1073.87
20612,0.014165355,1089.19
20613,0.012889515,1103.32
20614,-0.005489426,1097.28
20615,-0.031635816,1063.11
20616,0.002892972,1066.19
20617,-0.008902849,1056.74
20618,0.012955814,1070.52
20619,-0.002235056,1068.13
20620,0.009633914,1078.47
20621,-0.002748402,1075.51
20622,0.017840667,1094.87
20623,0.004228991,1099.51
20624,0.006563167,1106.75
20625,0.002184195,1109.17
20626,-0.001046374,1108.01
20627,-0.012176614,1094.6
20628,0.009673506,1105.24
20629,-0.002083164,1102.94
20630,0.001404348,1104.49
20631,0.010107284,1115.71
20632,0.002327644,1118.31
20633,0.000429127,1118.79
20634,0.003729217,1122.97
20635,0.0139103,1138.7
20636,-0.000175654,1138.5
20637,0.001711315,1140.45
20638,0.004514325,1145.61
20639,0.00403337,1150.24
20640,-0.00021737,1149.99
20641,0.000452076,1150.51
20642,0.007749057,1159.46
20643,0.005804795,1166.21
20644,-0.000325895,1165.83
20645,-0.005099485,1159.9
20646,0.00508233,1165.81
20647,0.007145391,1174.17
20648,-0.005508385,1167.72
20649,-0.001705629,1165.73
20650,0.000737463,1166.59
20651,0.005667142,1173.22
20652,4.26E-05,1173.27
20653,-0.003278272,1169.43
20654,0.007386521,1178.1
20655,0.007896758,1187.44
20656,0.001682879,1189.44
20657,-0.005894051,1182.45
20658,0.00336867,1186.44
20659,0.006661623,1194.37
20660,0.001765063,1196.48
20661,0.000685109,1197.3
20662,0.011088384,1210.65
20663,0.000842168,1211.67
20664,-0.01625795,1192.13
20665,0.004511129,1197.52
20666,0.008026026,1207.17
20667,-0.001019431,1205.94
20668,0.002261236,1208.67
20669,0.00709828,1217.28
20670,-0.004305721,1212.05
20671,-0.023659567,1183.71
20672,0.006441938,1191.36
20673,0.012860144,1206.78
20674,-0.016787736,1186.69
20675,0.0130352,1202.26
20676,-0.024127171,1173.6
20677,-0.006608358,1165.87
20678,-0.032888466,1128.15
20679,-0.015426629,1110.88
20680,0.043034725,1159.73
20681,-0.003403127,1155.79
20682,0.013645989,1171.67
20683,-0.012219412,1157.44
20684,-0.018979079,1135.68
20685,0.001108852,1136.94
20686,-0.014297727,1120.8
20687,-0.005143469,1115.05
20688,-0.03975572,1071.59
20689,0.014912655,1087.69
20690,-0.012992123,1073.65
20691,0.00035387,1074.03
20692,-0.005677006,1067.95
20693,0.032347213,1103.06
20694,-0.012451871,1089.41
20695,-0.017314285,1070.71
20696,0.025514387,1098.38
20697,0.004043236,1102.83
20698,-0.035017487,1064.88
20699,-0.013624434,1050.47
20700,0.01091624,1062
20701,-0.005959341,1055.69
20702,0.029079822,1086.84
20703,0.004370107,1091.6
20704,-0.001806321,1089.63
20705,0.023222473,1115.23
20706,-0.000556094,1114.61
20707,0.001282138,1116.04
20708,0.00131629,1117.51
20709,-0.003864245,1113.2
20710,-0.016201322,1095.31
20711,-0.002989922,1092.04
20712,-0.016946193,1073.69
20713,0.002855218,1076.76
20714,-0.002035951,1074.57
20715,-0.031508271,1041.24
20716,-0.010164425,1030.71
20717,-0.003245746,1027.37
20718,-0.004673293,1022.58
20719,0.005344686,1028.06
20720,0.030850062,1060.27
20721,0.009368673,1070.25
20722,0.0071781,1077.96
20723,0.000732597,1078.75
20724,0.015261854,1095.34
20725,-0.000155215,1095.17
20726,0.001195446,1096.48
20727,-0.029242932,1064.88
20728,0.005964074,1071.25
20729,0.011351892,1083.48
20730,-0.012902686,1069.59
20731,0.022263616,1093.67
20732,0.008186429,1102.66
20733,0.011137931,1115.01
20734,-0.001049869,1113.84
20735,-0.006946068,1106.13
20736,-0.004167314,1101.53
20737,6.35E-05,1101.6
20738,0.02178352,1125.86
20739,-0.004807873,1120.46
20740,0.006032852,1127.24
20741,-0.001269391,1125.81
20742,-0.003710877,1121.64
20743,0.005468066,1127.79
20744,-0.005985299,1121.06
20745,-0.028583327,1089.47
20746,-0.00539328,1083.61
20747,-0.004031704,1079.25
20748,0.000120447,1079.38
20749,0.012118458,1092.54
20750,0.001481685,1094.16
20751,-0.017080409,1075.63
20752,-0.003669695,1071.69
20753,-0.004048532,1067.36
20754,-0.014618777,1051.87
20755,0.003283982,1055.33
20756,-0.00771448,1047.22
20757,0.016450715,1064.59
20758,-0.014828685,1048.92
20759,0.000390802,1049.33
20760,0.029077658,1080.29
20761,0.009039912,1090.1
20762,0.013132363,1104.51
20763,-0.011537451,1091.84
20764,0.006418033,1098.87
20765,0.004820599,1104.18
20766,0.00485155,1109.55
20767,0.011069149,1121.9
20768,-0.00071333,1121.1
20769,0.00353491,1125.07
20770,-0.000364488,1124.66
20771,0.000826575,1125.59
20772,0.015095292,1142.71
20773,-0.002567373,1139.78
20774,-0.004837173,1134.28
20775,-0.008366175,1124.83
20776,0.020972838,1148.67
20777,-0.005683545,1142.16
20778,0.004838733,1147.7
20779,-0.002591138,1144.73
20780,-0.003088461,1141.2
20781,0.00440668,1146.24
20782,-0.008067421,1137.03
20783,0.020646748,1160.75
20784,-0.000672205,1159.97
20785,-0.001647951,1158.06
20786,0.006103643,1165.15
20787,0.000145893,1165.32
20788,0.003811421,1169.77
20789,0.007095823,1178.1
20790,-0.003648103,1173.81
20791,0.002025533,1176.19
20792,0.007217618,1184.71
20793,-0.016004698,1165.9
20794,0.010469066,1178.17
20795,0.001772366,1180.26
20796,0.002386454,1183.08
20797,0.002144637,1185.62
20798,1.69E-05,1185.64
20799,-0.002694156,1182.45
20800,0.001124151,1183.78
20801,-0.000439367,1183.26
20802,0.00094609,1184.38
20803,0.007729385,1193.57
20804,0.003671294,1197.96
20805,0.019099224,1221.06
20806,0.003915147,1225.85
20807,-0.00212323,1223.25
20808,-0.008084915,1213.4
20809,0.004366586,1218.71
20810,-0.004251214,1213.54
20811,-0.011878701,1199.21
20812,-0.00121821,1197.75
20813,-0.016338128,1178.34
20814,0.00021214,1178.59
20815,0.015240604,1196.69
20816,0.002537119,1199.73
20817,-0.001576597,1197.84
20818,-0.014387044,1180.73
20819,0.014812719,1198.35
20820,-0.007496632,1189.4
20821,-0.001379798,1187.76
20822,-0.006088749,1180.55
20823,0.021386708,1206.07
20824,0.012737032,1221.53
20825,0.00259991,1224.71
20826,-0.00129911,1223.12
20827,0.000514944,1223.75
20828,0.003694902,1228.28
20829,0.003835407,1233
20830,0.005983684,1240.4
20831,4.84E-05,1240.46
20832,0.000910538,1241.59
20833,-0.005135629,1235.23
20834,0.006166034,1242.87
20835,0.000836423,1243.91
20836,0.002545174,1247.08
20837,0.006011978,1254.6
20838,0.003373865,1258.84
20839,-0.001645724,1256.77
20840,0.000612494,1257.54
20841,0.00077105,1258.51
20842,0.001008621,1259.78
20843,-0.001509338,1257.88
20844,-0.000190815,1257.64
20845,0.01125131,1271.87
20846,-0.00131389,1270.2
20847,0.004994592,1276.56
20848,-0.002125149,1273.85
20849,-0.001846505,1271.5
20850,-0.001377275,1269.75
20851,0.003718222,1274.48
20852,0.008967269,1285.96
20853,-0.001712249,1283.76
20854,0.007357426,1293.24
20855,0.001375442,1295.02
20856,-0.010167185,1281.92
20857,-0.001295772,1280.26
20858,0.002410664,1283.35
20859,0.005819323,1290.84
20860,0.00026336,1291.18
20861,0.004212062,1296.63
20862,0.002241765,1299.54
20863,-0.018013749,1276.34
20864,0.007633327,1286.12
20865,0.016555814,1307.59
20866,-0.002726279,1304.03
20867,0.002351473,1307.1
20868,0.002880096,1310.87
20869,0.006220742,1319.05
20870,0.004176098,1324.57
20871,-0.002789697,1320.88
20872,0.00074922,1321.87
20873,0.005492239,1329.15
20874,0.002382143,1332.32
20875,-0.003240202,1328.01
20876,0.006237986,1336.32
20877,0.003070891,1340.43
20878,0.001922906,1343.01
20879,-0.020742153,1315.44
20880,-0.006130778,1307.4
20881,-0.000994835,1306.1
20882,0.010495226,1319.88
20883,0.005545706,1327.22
20884,-0.01586485,1306.33
20885,0.001613909,1308.44
20886,0.017072412,1330.97
20887,-0.00740543,1321.15
20888,-0.008376201,1310.13
20889,0.008883206,1321.82
20890,-0.001362687,1320.02
20891,-0.019051254,1295.11
20892,0.007055531,1304.28
20893,-0.006067686,1296.39
20894,-0.011263529,1281.87
20895,-0.01968749,1256.88
20896,0.013309293,1273.72
20897,0.004300947,1279.21
20898,0.014874634,1298.38
20899,-0.003556897,1293.77
20900,0.002909727,1297.54
20901,0.009297397,1309.66
20902,0.00315614,1313.8
20903,-0.002751537,1310.19
20904,0.007035239,1319.44
20905,0.006662411,1328.26
20906,-0.001831137,1325.83
20907,0.004950654,1332.41
20908,0.000345179,1332.87
20909,-0.000180079,1332.63
20910,0.002181271,1335.54
20911,-0.001521141,1333.51
20912,-0.004012509,1328.17
20913,-0.002797226,1324.46
20914,-0.007807151,1314.16
20915,0.000190217,1314.41
20916,8.37E-05,1314.52
20917,0.003917703,1319.68
20918,-0.011078968,1305.14
20919,0.005714825,1312.62
20920,0.013424442,1330.36
20921,0.005262894,1337.38
20922,-0.001593936,1335.25
20923,0.008939515,1347.24
20924,0.006230365,1355.66
20925,0.003549158,1360.48
20926,0.002298016,1363.61
20927,-0.001754238,1361.22
20928,-0.003385044,1356.62
20929,-0.006878878,1347.32
20930,-0.009111239,1335.1
20931,0.003812661,1340.2
20932,0.004533805,1346.29
20933,0.00804162,1357.16
20934,-0.011173632,1342.08
20935,0.004883443,1348.65
20936,-0.008100044,1337.77
20937,-0.006223682,1329.47
20938,-0.000368636,1328.98
20939,0.008765217,1340.68
20940,0.002175631,1343.6
20941,-0.007718007,1333.27
20942,-0.011997246,1317.37
20943,-0.000827749,1316.28
20944,0.003178158,1320.47
20945,0.003945345,1325.69
20946,0.004072589,1331.1
20947,0.010537033,1345.2
20948,-0.023048299,1314.55
20949,-0.001225504,1312.94
20950,-0.009781564,1300.16
20951,-0.010818524,1286.17
20952,-0.000956785,1284.94
20953,-0.004195756,1279.56
20954,0.007350455,1289
20955,-0.014078468,1270.98
20956,0.000668552,1271.83
20957,0.012532883,1287.87
20958,-0.017585608,1265.42
20959,0.001752821,1267.64
20960,0.003040402,1271.5
20961,0.005380701,1278.36
20962,0.013334153,1295.52
20963,-0.006489456,1287.14
20964,-0.002831981,1283.5
20965,-0.011795039,1268.45
20966,0.009142517,1280.1
20967,0.01286124,1296.67
20968,0.008248641,1307.41
20969,0.010068387,1320.64
20970,0.014306847,1339.67
20971,-0.001337043,1337.88
20972,0.001001083,1339.22
20973,0.010399583,1353.22
20974,-0.006985516,1343.8
20975,-0.018256123,1319.49
20976,-0.004443388,1313.64
20977,0.00310106,1317.72
20978,-0.006738801,1308.87
20979,0.005539041,1316.14
20980,-0.008163062,1305.44
20981,0.016177119,1326.73
20982,-0.000671047,1325.84
20983,0.013455201,1343.8
20984,0.000907461,1345.02
20985,-0.005659021,1337.43
20986,-0.004113336,1331.94
20987,-0.02051778,1304.89
20988,-0.00323923,1300.67
20989,-0.006471416,1292.28
20990,-0.004140793,1286.94
20991,-0.025888994,1254.05
20992,0.005003212,1260.34
20993,-0.049001637,1200.07
20994,-0.000575132,1199.38
20995,-0.06895833,1119.46
20996,0.046317381,1172.53
20997,-0.045156781,1120.76
20998,0.045250591,1172.64
20999,0.005247838,1178.81
21000,0.021550786,1204.49
21001,-0.009786291,1192.76
21002,0.000946934,1193.89
21003,-0.045618608,1140.65
21004,-0.015122761,1123.53
21005,0.000258082,1123.82
21006,0.033710222,1162.35
21007,0.013034651,1177.6
21008,-0.015687972,1159.27
21009,0.015008394,1176.8
21010,0.027887583,1210.08
21011,0.002344202,1212.92
21012,0.004909933,1218.89
21013,-0.011942485,1204.42
21014,-0.025606956,1173.97
21015,-0.007464093,1165.24
21016,0.028243821,1198.62
21017,-0.010668915,1185.9
21018,-0.027068525,1154.23
21019,0.006941534,1162.27
21020,0.009078747,1172.87
21021,0.013389711,1188.68
21022,0.017041104,1209.11
21023,0.005690455,1216.01
21024,-0.009850912,1204.09
21025,-0.001662386,1202.09
21026,-0.029831032,1166.76
21027,-0.0324025,1129.56
21028,0.006063593,1136.43
21029,0.023068111,1162.95
21030,0.010631619,1175.38
21031,-0.020908243,1151.06
21032,0.008081516,1160.4
21033,-0.025291292,1131.42
21034,-0.028863546,1099.23
21035,0.022239332,1123.95
21036,0.01770785,1144.03
21037,0.018138219,1164.97
21038,-0.008196803,1155.46
21039,0.033555598,1194.89
21040,0.000543835,1195.54
21041,0.00974708,1207.25
21042,-0.002978131,1203.66
21043,0.017231013,1224.58
21044,-0.019559961,1200.86
21045,0.020213033,1225.38
21046,-0.012729819,1209.88
21047,0.004543832,1215.39
21048,0.01863408,1238.25
21049,0.012790853,1254.19
21050,-0.020248433,1229.05
21051,0.01048147,1242
21052,0.033716618,1284.59
21053,0.000389154,1285.09
21054,-0.025048682,1253.3
21055,-0.028340045,1218.28
21056,0.015976368,1237.9
21057,0.018607608,1261.15
21058,-0.006299785,1253.23
21059,0.006275996,1261.12
21060,0.011667272,1275.92
21061,-0.037385293,1229.1
21062,0.008587221,1239.7
21063,0.019293203,1263.85
21064,-0.009596079,1251.78
21065,0.004805575,1257.81
21066,-0.016755779,1236.91
21067,-0.016942648,1216.13
21068,-0.000394773,1215.65
21069,-0.018824535,1192.98
21070,-0.004149488,1188.04
21071,-0.022342971,1161.79
21072,-0.002689124,1158.67
21073,0.028821076,1192.55
21074,0.002211297,1195.19
21075,0.042403421,1246.96
21076,-0.001910466,1244.58
21077,-0.000241074,1244.28
21078,0.010234522,1257.08
21079,0.001105126,1258.47
21080,0.00201629,1261.01
21081,-0.021368471,1234.35
21082,0.01674244,1255.19
21083,-0.01502641,1236.47
21084,-0.008723961,1225.73
21085,-0.011413223,1211.82
21086,0.003237809,1215.75
21087,0.003210961,1219.66
21088,-0.01180215,1205.35
21089,0.029389236,1241.3
21090,0.001947671,1243.72
21091,0.008231554,1254
21092,0.008994516,1265.33
21093,7.90E-05,1265.43
21094,-0.012556476,1249.64
21095,0.010650169,1263.02
21096,-0.004300536,1257.6
21097,0.015355418,1277.06
21098,0.000187914,1277.3
21099,0.002939385,1281.06
21100,-0.002540185,1277.81
21101,0.002259128,1280.7
21102,0.008846519,1292.08
21103,0.00030953,1292.48
21104,0.002333868,1295.5
21105,-0.004960178,1289.09
21106,0.003546597,1293.67
21107,0.011046693,1308.04
21108,0.004926532,1314.5
21109,0.000669232,1315.38
21110,0.000471236,1316
21111,-0.001026362,1314.65
21112,0.008641669,1326.06
21113,-0.005770505,1318.43
21114,-0.001594073,1316.33
21115,-0.00252535,1313.01
21116,-0.00045707,1312.41
21117,0.008860289,1324.09
21118,0.001094493,1325.54
21119,0.014499737,1344.9
21120,-0.000423913,1344.33
21121,0.002021269,1347.05
21122,0.002157946,1349.96
21123,0.001473032,1351.95
21124,-0.00691017,1342.64
21125,0.00677702,1351.77
21126,-0.000939951,1350.5
21127,-0.005397733,1343.23
21128,0.010965323,1358.04
21129,0.002346219,1361.23
21130,0.000719678,1362.21
21131,-0.003345751,1357.66
21132,0.004262957,1363.46
21133,0.00167082,1365.74
21134,0.00135366,1367.59
21135,0.003350649,1372.18
21136,-0.004748243,1365.68
21137,0.006139221,1374.09
21138,-0.003251063,1369.63
21139,-0.003877165,1364.33
21140,-0.015489527,1343.36
21141,0.006876907,1352.63
21142,0.009770028,1365.91
21143,0.003624702,1370.87
21144,0.000160469,1371.09
21145,0.017969143,1395.95
21146,-0.001197034,1394.28
